Genotype	CW	Fix	pop$	FID$
Z016E0028	18.5627957478085	1	NAMRIL	Z016
Z016E0029	17.3938291178161	1	NAMRIL	Z016
Z016E0030	19.8509024588976	1	NAMRIL	Z016
Z016E0031	26.0903293726869	1	NAMRIL	Z016
Z016E0032	14.2582166376553	1	NAMRIL	Z016
Z016E0033	22.4835605584413	1	NAMRIL	Z016
Z016E0034	11.2954433475859	1	NAMRIL	Z016
Z016E0035	20.5159543726873	1	NAMRIL	Z016
Z016E0036	23.9300101447906	1	NAMRIL	Z016
Z016E0037	18.0923545526554	1	NAMRIL	Z016
Z016E0038	25.1117880662283	1	NAMRIL	Z016
Z016E0039	20.4302808844646	1	NAMRIL	Z016
Z016E0040	21.4253594947991	1	NAMRIL	Z016
Z016E0041	16.1365793726894	1	NAMRIL	Z016
Z016E0042	25.4682166376541	1	NAMRIL	Z016
Z016E0043	17.0260915187874	1	NAMRIL	Z016
Z016E0044	21.4339309233699	1	NAMRIL	Z016
Z016E0045	21.4550791999593	1	NAMRIL	Z016
Z016E0046	22.1894475511289	1	NAMRIL	Z016
Z016E0047	19.9068758559269	1	NAMRIL	Z016
Z016E0048	22.4703594947969	1	NAMRIL	Z016
Z016E0049	16.5181435911851	1	NAMRIL	Z016
Z016E0050	19.2535605584425	1	NAMRIL	Z016
Z016E0051	23.2560737805128	1	NAMRIL	Z016
Z016E0052	19.0726174969412	1	NAMRIL	Z016
Z016E0053	17.0717880662275	1	NAMRIL	Z016
Z016E0054	17.9634417852972	1	NAMRIL	Z016
Z016E0055	11.656788066228	1	NAMRIL	Z016
Z016E0056	17.8375023519412	1	NAMRIL	Z016
Z016E0057	20.0075023519418	1	NAMRIL	Z016
Z016E0058	17.252693518589	1	NAMRIL	Z016
Z016E0059	12.9919248521211	1	NAMRIL	Z016
Z016E0060	16.3709543726898	1	NAMRIL	Z016
Z016E0061	12.6328293726898	1	NAMRIL	Z016
Z016E0062	12.9384543726887	1	NAMRIL	Z016
Z016E0063	14.4244444444419	1	NAMRIL	Z016
Z016E0064	25.6832166376549	1	NAMRIL	Z016
Z016E0065	18.1815225275479	1	NAMRIL	Z016
Z016E0066	14.9940793726895	1	NAMRIL	Z016
Z016E0067	14.2378293726907	1	NAMRIL	Z016
Z016E0068	11.8172043726895	1	NAMRIL	Z016
Z016E0069	19.3027402858839	1	NAMRIL	Z016
Z016E0070	11.852502351941	1	NAMRIL	Z016
Z016E0071	15.8147043726878	1	NAMRIL	Z016
Z016E0072	17.9496452090843	1	NAMRIL	Z016
Z016E0073	14.858454372689	1	NAMRIL	Z016
Z016E0074	17.6803594947993	1	NAMRIL	Z016
Z016E0075	13.1851064387709	1	NAMRIL	Z016
Z016E0076	21.4303293726911	1	NAMRIL	Z016
Z016E0077	17.0096929116163	1	NAMRIL	Z016
Z016E0078	21.1788906222555	1	NAMRIL	Z016
Z016E0079	10.1733520700143	1	NAMRIL	Z016
Z016E0080	16.0372258282656	1	NAMRIL	Z016
Z016E0081	28.9279018519254	1	NAMRIL	Z016
Z016E0082	19.4158969031933	1	NAMRIL	Z016
Z016E0083	19.9247043726908	1	NAMRIL	Z016
Z016E0084	15.2564435185888	1	NAMRIL	Z016
Z016E0085	17.2128293726893	1	NAMRIL	Z016
Z016E0086	17.83393092337	1	NAMRIL	Z016
Z016E0087	20.8115887643687	1	NAMRIL	Z016
Z016E0088	16.8740793726894	1	NAMRIL	Z016
Z016E0089	18.5415793726894	1	NAMRIL	Z016
Z016E0090	34.401499991014	1	NAMRIL	Z016
Z016E0091	27.1796452090851	1	NAMRIL	Z016
Z016E0092	19.0680791999608	1	NAMRIL	Z016
Z016E0093	19.4252581854546	1	NAMRIL	Z016
Z016E0094	20.9509543726884	1	NAMRIL	Z016
Z016E0095	15.7138291178159	1	NAMRIL	Z016
Z016E0096	20.4659543726903	1	NAMRIL	Z016
Z016E0097	23.7260737805122	1	NAMRIL	Z016
Z016E0098	26.3243571338695	1	NAMRIL	Z016
Z016E0099	12.2647043726889	1	NAMRIL	Z016
Z016E0100	17.1307857052969	1	NAMRIL	Z016
Z016E0101	23.9247006601083	1	NAMRIL	Z016
Z016E0102	29.351788066224	1	NAMRIL	Z016
Z016E0103	14.2875187366821	1	NAMRIL	Z016
Z016E0104	12.5022043726904	1	NAMRIL	Z016
Z016E0105	19.3627808844642	1	NAMRIL	Z016
Z016E0106	16.5602382329506	1	NAMRIL	Z016
Z016E0107	15.9665793726894	1	NAMRIL	Z016
Z016E0108	14.1115793726882	1	NAMRIL	Z016
Z016E0109	15.1691690190836	1	NAMRIL	Z016
Z016E0110	27.2310737805138	1	NAMRIL	Z016
Z016E0111	14.0716862606732	1	NAMRIL	Z016
Z016E0112	24.2953703703671	1	NAMRIL	Z016
Z016E0113	21.9494473219625	1	NAMRIL	Z016
Z016E0114	19.4972006601103	1	NAMRIL	Z016
Z016E0115	15.0989429116161	1	NAMRIL	Z016
Z016E0116	21.7980953758077	1	NAMRIL	Z016
Z016E0117	20.7222222222194	1	NAMRIL	Z016
Z016E0118	17.4918601852566	1	NAMRIL	Z016
Z016E0119	19.7192592592571	1	NAMRIL	Z016
Z016E0120	16.05657937269	1	NAMRIL	Z016
Z016E0121	17.189254501156	1	NAMRIL	Z016
Z016E0122	19.7143632201254	1	NAMRIL	Z016
Z016E0123	23.225954372687	1	NAMRIL	Z016
Z016E0124	16.6410915187878	1	NAMRIL	Z016
Z016E0125	20.1659543726894	1	NAMRIL	Z016
Z016E0126	19.5117880662275	1	NAMRIL	Z016
Z016E0127	28.3532166376589	1	NAMRIL	Z016
Z016E0128	12.0191081194438	1	NAMRIL	Z016
Z016E0129	19.2658456612466	1	NAMRIL	Z016
Z016E0130	15.5564999910111	1	NAMRIL	Z016
Z016E0131	26.5496452090866	1	NAMRIL	Z016
Z016E0132	18.3938888888871	1	NAMRIL	Z016
Z016E0133	22.8260548083695	1	NAMRIL	Z016
Z016E0134	18.4297768519231	1	NAMRIL	Z016
Z016E0135	20.473518518515	1	NAMRIL	Z016
Z016E0136	15.7285268519237	1	NAMRIL	Z016
Z016E0137	15.4110268519234	1	NAMRIL	Z016
Z016E0138	20.5337351852564	1	NAMRIL	Z016
Z016E0139	19.6958969031932	1	NAMRIL	Z016
Z016E0140	18.6845818869645	1	NAMRIL	Z016
Z016E0141	22.8447006601109	1	NAMRIL	Z016
Z016E0142	16.8765793726897	1	NAMRIL	Z016
Z016E0143	20.6472768519229	1	NAMRIL	Z016
Z016E0144	27.2699851852606	1	NAMRIL	Z016
Z016E0145	25.4760312390288	1	NAMRIL	Z016
Z016E0146	20.1342302365276	1	NAMRIL	Z016
Z016E0147	15.9050635698601	1	NAMRIL	Z016
Z016E0148	15.1946452090845	1	NAMRIL	Z016
Z016E0149	22.6230045011554	1	NAMRIL	Z016
Z016E0150	15.0522768519245	1	NAMRIL	Z016
Z016E0151	19.4489309233705	1	NAMRIL	Z016
Z016E0152	24.3367880662275	1	NAMRIL	Z016
Z016E0153	18.6143669511971	1	NAMRIL	Z016
Z016E0154	21.3847043726909	1	NAMRIL	Z016
Z016E0155	17.3667880662269	1	NAMRIL	Z016
Z016E0156	15.6310737805132	1	NAMRIL	Z016
Z016E0157	17.787901851923	1	NAMRIL	Z016
Z016E0158	14.7738096615226	1	NAMRIL	Z016
Z016E0159	23.3875023519426	1	NAMRIL	Z016
Z016E0160	14.6864814814796	1	NAMRIL	Z016
Z016E0161	15.3916518519236	1	NAMRIL	Z016
Z016E0162	20.6181481481465	1	NAMRIL	Z016
Z016E0163	17.6359543726894	1	NAMRIL	Z016
Z016E0164	15.1457144229508	1	NAMRIL	Z016
Z016E0165	16.3396452090845	1	NAMRIL	Z016
Z016E0166	18.3928293726899	1	NAMRIL	Z016
Z016E0167	16.8632166376552	1	NAMRIL	Z016
Z016E0168	18.3696452090854	1	NAMRIL	Z016
Z016E0169	20.5372043726896	1	NAMRIL	Z016
Z016E0170	25.0317880662299	1	NAMRIL	Z016
Z016E0171	12.9245239472364	1	NAMRIL	Z016
Z016E0172	14.0325023519413	1	NAMRIL	Z016
Z016E0173	18.4518938917772	1	NAMRIL	Z016
Z016E0174	16.3203293726899	1	NAMRIL	Z016
Z016E0175	13.90893092337	1	NAMRIL	Z016
Z016E0176	11.3475023519433	1	NAMRIL	Z016
Z016E0177	22.5922137832464	1	NAMRIL	Z016
Z016E0178	14.644645209084	1	NAMRIL	Z016
Z016E0179	23.6597006601089	1	NAMRIL	Z016
Z016E0180	16.5417302365253	1	NAMRIL	Z016
Z016E0181	16.336947551131	1	NAMRIL	Z016
Z016E0182	16.6613047941855	1	NAMRIL	Z016
Z016E0183	16.1567880662271	1	NAMRIL	Z016
Z016E0184	16.8595434035303	1	NAMRIL	Z016
Z016E0185	31.586073780513	1	NAMRIL	Z016
Z016E0186	15.9890887643711	1	NAMRIL	Z016
Z016E0187	17.1545239472369	1	NAMRIL	Z016
Z016E0188	19.7615793726896	1	NAMRIL	Z016
Z016E0189	14.4889309233702	1	NAMRIL	Z016
Z016E0190	15.9767880662255	1	NAMRIL	Z016
Z016E0191	21.5875023519396	1	NAMRIL	Z016
Z016E0192	22.5719248521213	1	NAMRIL	Z016
Z016E0193	20.7334543726909	1	NAMRIL	Z016
Z016E0194	17.8244618074999	1	NAMRIL	Z016
Z016E0195	18.5375023519418	1	NAMRIL	Z016
Z016E0196	20.6153293726894	1	NAMRIL	Z016
Z016E0197	24.8433969031938	1	NAMRIL	Z016
Z016E0198	22.8112445908751	1	NAMRIL	Z016
Z016E0199	22.4760737805112	1	NAMRIL	Z016
Z016E0200	18.5689309233702	1	NAMRIL	Z016
Z016E0201	22.7370092958088	1	NAMRIL	Z016
Z016E0202	15.7660706249898	1	NAMRIL	Z016
Z016E0213	18.9543125029236	1	NAMRIL	Z016
Z016E0220	12.9825054273605	1	NAMRIL	Z016
Z016E0251	18.6279160242881	1	NAMRIL	Z016
Z016E0254	15.87403168513	1	NAMRIL	Z016
Z016E0274	15.3543125029239	1	NAMRIL	Z016
Z017E0001	23.6049076817598	1	NAMRIL	Z017
Z017E0002	9.20057908113946	1	NAMRIL	Z017
Z017E0003	18.3679191141067	1	NAMRIL	Z017
Z017E0004	20.0634915811397	1	NAMRIL	Z017
Z017E0005	12.7971002131873	1	NAMRIL	Z017
Z017E0006	17.5016888888866	1	NAMRIL	Z017
Z017E0007	15.1656214750365	1	NAMRIL	Z017
Z017E0008	16.2862211053964	1	NAMRIL	Z017
Z017E0009	12.2859666666654	1	NAMRIL	Z017
Z017E0010	18.2558851852558	1	NAMRIL	Z017
Z017E0011	16.711085185257	1	NAMRIL	Z017
Z017E0012	19.8466915811381	1	NAMRIL	Z017
Z017E0013	8.02642743803552	1	NAMRIL	Z017
Z017E0014	15.9567131811262	1	NAMRIL	Z017
Z017E0015	22.6738740819598	1	NAMRIL	Z017
Z017E0016	14.352785321927	1	NAMRIL	Z017
Z017E0017	15.1345222222197	1	NAMRIL	Z017
Z017E0018	13.6891777777751	1	NAMRIL	Z017
Z017E0019	26.8800223224501	1	NAMRIL	Z017
Z017E0020	17.8628869042367	1	NAMRIL	Z017
Z017E0021	13.6414851852566	1	NAMRIL	Z017
Z017E0022	16.5163881270429	1	NAMRIL	Z017
Z017E0023	17.2123183608801	1	NAMRIL	Z017
Z017E0024	13.6042836053966	1	NAMRIL	Z017
Z017E0025	16.8554773644019	1	NAMRIL	Z017
Z017E0026	15.427191785297	1	NAMRIL	Z017
Z017E0027	15.4335589783017	1	NAMRIL	Z017
Z017E0028	19.9642048283937	1	NAMRIL	Z017
Z017E0029	13.5874034087399	1	NAMRIL	Z017
Z017E0030	16.1904534087397	1	NAMRIL	Z017
Z017E0031	13.8037040527317	1	NAMRIL	Z017
Z017E0032	12.698385185257	1	NAMRIL	Z017
Z017E0033	15.4710177252743	1	NAMRIL	Z017
Z017E0034	15.4248162020532	1	NAMRIL	Z017
Z017E0035	14.0861488874484	1	NAMRIL	Z017
Z017E0036	15.4584063977664	1	NAMRIL	Z017
Z017E0037	22.138247685256	1	NAMRIL	Z017
Z017E0038	22.5500351852566	1	NAMRIL	Z017
Z017E0039	19.5048226852571	1	NAMRIL	Z017
Z017E0040	12.9889402388447	1	NAMRIL	Z017
Z017E0041	10.9978917425928	1	NAMRIL	Z017
Z017E0042	18.5062351298654	1	NAMRIL	Z017
Z017E0043	15.4207685101516	1	NAMRIL	Z017
Z017E0044	19.0186720977035	1	NAMRIL	Z017
Z017E0045	18.5000798477928	1	NAMRIL	Z017
Z017E0046	33.7750887606928	1	NAMRIL	Z017
Z017E0047	20.1285165566142	1	NAMRIL	Z017
Z017E0048	13.4273731203747	1	NAMRIL	Z017
Z017E0049	12.8228012502848	1	NAMRIL	Z017
Z017E0050	16.9430555555535	1	NAMRIL	Z017
Z017E0051	14.8968858801367	1	NAMRIL	Z017
Z017E0052	15.3760798477935	1	NAMRIL	Z017
Z017E0053	16.5876888888854	1	NAMRIL	Z017
Z017E0054	11.0835139435267	1	NAMRIL	Z017
Z017E0055	16.8346331194437	1	NAMRIL	Z017
Z017E0056	19.3432086053963	1	NAMRIL	Z017
Z017E0057	15.419459161599	1	NAMRIL	Z017
Z017E0058	15.976516581139	1	NAMRIL	Z017
Z017E0059	20.5775444444423	1	NAMRIL	Z017
Z017E0060	20.0241915811396	1	NAMRIL	Z017
Z017E0061	17.8906111111096	1	NAMRIL	Z017
Z017E0062	16.5490133167672	1	NAMRIL	Z017
Z017E0063	17.0241020187426	1	NAMRIL	Z017
Z017E0064	13.5110915811394	1	NAMRIL	Z017
Z017E0065	14.6952228455797	1	NAMRIL	Z017
Z017E0066	15.9682360646599	1	NAMRIL	Z017
Z017E0067	12.7833101852563	1	NAMRIL	Z017
Z017E0068	17.7252808844659	1	NAMRIL	Z017
Z017E0069	13.3515469098741	1	NAMRIL	Z017
Z017E0070	16.6045209196597	1	NAMRIL	Z017
Z017E0071	15.1215581194438	1	NAMRIL	Z017
Z017E0072	18.989644107428	1	NAMRIL	Z017
Z017E0073	18.2036101852572	1	NAMRIL	Z017
Z017E0074	16.6002148315652	1	NAMRIL	Z017
Z017E0075	16.7756666666639	1	NAMRIL	Z017
Z017E0076	26.3497574152908	1	NAMRIL	Z017
Z017E0077	20.6955336053973	1	NAMRIL	Z017
Z017E0078	11.6883913965638	1	NAMRIL	Z017
Z017E0079	16.8694895859914	1	NAMRIL	Z017
Z017E0080	17.1032402858839	1	NAMRIL	Z017
Z017E0081	15.8542333998207	1	NAMRIL	Z017
Z017E0082	13.4675961053967	1	NAMRIL	Z017
Z017E0083	13.3166290811394	1	NAMRIL	Z017
Z017E0084	14.1421211053966	1	NAMRIL	Z017
Z017E0085	18.0565665811403	1	NAMRIL	Z017
Z017E0086	18.7931804957315	1	NAMRIL	Z017
Z017E0087	16.5434305901695	1	NAMRIL	Z017
Z017E0088	20.9994020187426	1	NAMRIL	Z017
Z017E0089	17.4251500464639	1	NAMRIL	Z017
Z017E0090	10.8146191141074	1	NAMRIL	Z017
Z017E0091	11.8167069292999	1	NAMRIL	Z017
Z017E0092	16.3052710863842	1	NAMRIL	Z017
Z017E0093	21.5315025468041	1	NAMRIL	Z017
Z017E0094	16.9522588567595	1	NAMRIL	Z017
Z017E0095	13.4093060789741	1	NAMRIL	Z017
Z017E0096	13.114645727873	1	NAMRIL	Z017
Z017E0097	13.1990712554713	1	NAMRIL	Z017
Z017E0098	18.6939309233705	1	NAMRIL	Z017
Z017E0099	16.4075700404599	1	NAMRIL	Z017
Z017E0100	4.84721317507244	1	NAMRIL	Z017
Z017E0101	17.5303476852566	1	NAMRIL	Z017
Z017E0102	14.9056418726893	1	NAMRIL	Z017
Z017E0103	16.8722043726894	1	NAMRIL	Z017
Z017E0104	19.6567402858831	1	NAMRIL	Z017
Z017E0105	15.6284533677269	1	NAMRIL	Z017
Z017E0106	12.7929802365267	1	NAMRIL	Z017
Z017E0107	27.0281666666651	1	NAMRIL	Z017
Z017E0108	17.2732857052973	1	NAMRIL	Z017
Z017E0109	7.6902268447812	1	NAMRIL	Z017
Z017E0110	14.0517514170089	1	NAMRIL	Z017
Z017E0111	16.1719028780268	1	NAMRIL	Z017
Z017E0112	17.1524999999974	1	NAMRIL	Z017
Z017E0113	17.5379002131879	1	NAMRIL	Z017
Z017E0114	16.8707895859916	1	NAMRIL	Z017
Z017E0115	17.995476836377	1	NAMRIL	Z017
Z017E0116	15.6521859274736	1	NAMRIL	Z017
Z017E0117	15.1562111111084	1	NAMRIL	Z017
Z017E0118	19.9746333333319	1	NAMRIL	Z017
Z017E0119	18.6726831194433	1	NAMRIL	Z017
Z017E0120	18.5976415811394	1	NAMRIL	Z017
Z017E0121	28.2574765995194	1	NAMRIL	Z017
Z017E0122	9.52498311944297	1	NAMRIL	Z017
Z017E0123	17.482586099452	1	NAMRIL	Z017
Z017E0124	20.3546970765991	1	NAMRIL	Z017
Z017E0125	9.58917273005893	1	NAMRIL	Z017
Z017E0126	15.8497205555787	1	NAMRIL	Z017
Z017E0127	21.9306724335773	1	NAMRIL	Z017
Z017E0128	24.4132484634459	1	NAMRIL	Z017
Z017E0129	8.8300877330279	1	NAMRIL	Z017
Z017E0130	17.5506777413143	1	NAMRIL	Z017
Z017E0131	16.8983152388424	1	NAMRIL	Z017
Z017E0132	21.3497088398499	1	NAMRIL	Z017
Z017E0133	15.7710304957314	1	NAMRIL	Z017
Z017E0134	20.2467415811407	1	NAMRIL	Z017
Z017E0135	22.7290348188196	1	NAMRIL	Z017
Z017E0136	23.4252576892452	1	NAMRIL	Z017
Z017E0137	21.1204261544549	1	NAMRIL	Z017
Z017E0138	10.293395727872	1	NAMRIL	Z017
Z017E0139	15.7811336053968	1	NAMRIL	Z017
Z017E0140	17.2760915187876	1	NAMRIL	Z017
Z017E0141	21.7961209196603	1	NAMRIL	Z017
Z017E0142	17.7179928211219	1	NAMRIL	Z017
Z017E0143	20.1870434035301	1	NAMRIL	Z017
Z017E0144	23.1717740819602	1	NAMRIL	Z017
Z017E0146	16.3895568006695	1	NAMRIL	Z017
Z017E0147	18.7385456194442	1	NAMRIL	Z017
Z017E0148	8.6452576892431	1	NAMRIL	Z017
Z017E0149	13.8456975511306	1	NAMRIL	Z017
Z017E0150	14.2421624166377	1	NAMRIL	Z017
Z017E0151	14.6600635698595	1	NAMRIL	Z017
Z017E0152	25.5942086053969	1	NAMRIL	Z017
Z017E0153	10.3605831194435	1	NAMRIL	Z017
Z017E0154	16.5644444444421	1	NAMRIL	Z017
Z017E0155	16.4686971096599	1	NAMRIL	Z017
Z017E0156	12.0268560322132	1	NAMRIL	Z017
Z017E0157	16.7082777777747	1	NAMRIL	Z017
Z017E0158	15.8681748521212	1	NAMRIL	Z017
Z017E0159	7.9758969031929	1	NAMRIL	Z017
Z017E0160	13.9203465144603	1	NAMRIL	Z017
Z017E0161	12.4802382329513	1	NAMRIL	Z017
Z017E0162	16.0707857052971	1	NAMRIL	Z017
Z017E0163	23.6839465144604	1	NAMRIL	Z017
Z017E0164	14.8150168726895	1	NAMRIL	Z017
Z017E0165	14.0714851852565	1	NAMRIL	Z017
Z017E0166	12.7053614633791	1	NAMRIL	Z017
Z017E0167	25.1580209196608	1	NAMRIL	Z017
Z017E0168	14.0141777777755	1	NAMRIL	Z017
Z017E0169	14.788497685257	1	NAMRIL	Z017
Z017E0170	15.1140793726897	1	NAMRIL	Z017
Z017E0171	13.7637731203744	1	NAMRIL	Z017
Z017E0172	26.8671706194439	1	NAMRIL	Z017
Z017E0173	14.5946685051698	1	NAMRIL	Z017
Z017E0174	11.6698912107491	1	NAMRIL	Z017
Z017E0175	17.0865207278737	1	NAMRIL	Z017
Z017E0176	15.5468445489455	1	NAMRIL	Z017
Z017E0177	17.1785433608819	1	NAMRIL	Z017
Z017E0178	12.2020822207818	1	NAMRIL	Z017
Z017E0179	18.2708333333312	1	NAMRIL	Z017
Z017E0180	11.8611110746482	1	NAMRIL	Z017
Z017E0181	15.2932706194435	1	NAMRIL	Z017
Z017E0182	14.6204956194439	1	NAMRIL	Z017
Z017E0183	20.5798911373596	1	NAMRIL	Z017
Z017E0184	17.0383957278743	1	NAMRIL	Z017
Z017E0185	18.8621758946587	1	NAMRIL	Z017
Z017E0186	12.9861836053971	1	NAMRIL	Z017
Z017E0187	16.7925714195836	1	NAMRIL	Z017
Z017E0188	23.0437777777763	1	NAMRIL	Z017
Z017E0189	15.0810737805126	1	NAMRIL	Z017
Z017E0190	9.32916428284885	1	NAMRIL	Z017
Z017E0191	11.275675894659	1	NAMRIL	Z017
Z017E0192	12.0192706194435	1	NAMRIL	Z017
Z017E0193	15.1270239472361	1	NAMRIL	Z017
Z017E0194	26.2287668726881	1	NAMRIL	Z017
Z017E0195	14.505784376461	1	NAMRIL	Z017
Z017E0196	15.9486435911853	1	NAMRIL	Z017
Z017E0197	13.80032937269	1	NAMRIL	Z017
Z017E0198	17.5967710863842	1	NAMRIL	Z017
Z017E0199	13.6989020187424	1	NAMRIL	Z017
Z017E0200	13.840461591151	1	NAMRIL	Z017
Z017E0201	21.4399077464405	1	NAMRIL	Z017
Z017EM0002	22.1982650184634	1	NAMRIL	Z017
Z017EM0004	16.9790650184634	1	NAMRIL	Z017
Z017EM0006	13.6806650184631	1	NAMRIL	Z017
Z017EM0026	29.8428650184636	1	NAMRIL	Z017
Z017EM0044	15.5185650184633	1	NAMRIL	Z017
Z017EM0053	16.1283650184636	1	NAMRIL	Z017
Z017EM0054	13.0958650184633	1	NAMRIL	Z017
Z017EM0059	18.8351650184635	1	NAMRIL	Z017
Z017EM0064	11.3621650184633	1	NAMRIL	Z017
Z017EM0065	14.2419650184635	1	NAMRIL	Z017
Z017EM0069	17.339465018463	1	NAMRIL	Z017
Z017EM0070	6.28116501846342	1	NAMRIL	Z017
Z017EM0071	12.9450650184637	1	NAMRIL	Z017
Z017EM0078	4.2557650184633	1	NAMRIL	Z017
Z017EM0080	18.1182650184634	1	NAMRIL	Z017
Z017EM0081	16.1780650184633	1	NAMRIL	Z017
Z017EM0084	19.1893650184627	1	NAMRIL	Z017
Z017EM0086	12.6604650184639	1	NAMRIL	Z017
Z017EM0090	15.830665018463	1	NAMRIL	Z017
Z017EM0091	15.4811650184625	1	NAMRIL	Z017
Z017EM0096	16.5760650184626	1	NAMRIL	Z017
Z017EM0097	18.0044650184638	1	NAMRIL	Z017
Z017EM0100	13.3106650184637	1	NAMRIL	Z017
Z017EM0103	16.7107650184636	1	NAMRIL	Z017
Z017EM0104	11.6504650184634	1	NAMRIL	Z017
Z017EM0107	25.5578650184634	1	NAMRIL	Z017
Z017EM0109	14.5991650184639	1	NAMRIL	Z017
Z017EM0110	16.6521650184642	1	NAMRIL	Z017
Z017EM0113	14.5329650184631	1	NAMRIL	Z017
Z017EM0115	15.8938650184635	1	NAMRIL	Z017
Z017EM0117	21.5909650184627	1	NAMRIL	Z017
Z017EM0120	15.1711650184635	1	NAMRIL	Z017
Z017EM0121	16.9067650184629	1	NAMRIL	Z017
Z017EM0122	22.4771650184633	1	NAMRIL	Z017
Z017EM0124	13.1959650184633	1	NAMRIL	Z017
Z017EM0126	16.349065018464	1	NAMRIL	Z017
Z017EM0129	23.5204650184636	1	NAMRIL	Z017
Z017EM0130	15.3261650184648	1	NAMRIL	Z017
Z017EM0131	9.63566501846344	1	NAMRIL	Z017
Z017EM0132	16.2237650184632	1	NAMRIL	Z017
Z017EM0133	21.3704650184634	1	NAMRIL	Z017
Z017EM0138	15.6942650184637	1	NAMRIL	Z017
Z017EM0142	10.3759650184634	1	NAMRIL	Z017
Z017EM0144	28.7803650184634	1	NAMRIL	Z017
Z017EM0147	13.9876650184629	1	NAMRIL	Z017
Z017EM0149	17.9632650184634	1	NAMRIL	Z017
Z017EM0150	12.7118650184637	1	NAMRIL	Z017
Z017EM0152	21.232465018463	1	NAMRIL	Z017
Z017EM0155	16.4234650184634	1	NAMRIL	Z017
Z017EM0156	19.2099650184634	1	NAMRIL	Z017
Z017EM0157	21.208565018464	1	NAMRIL	Z017
Z017EM0160	20.3983650184635	1	NAMRIL	Z017
Z017EM0160A	10.5282650184649	1	NAMRIL	Z017
Z017EM0162A	20.7784650184637	1	NAMRIL	Z017
Z017EM0165	21.9102650184633	1	NAMRIL	Z017
Z017EM0166	13.5458650184634	1	NAMRIL	Z017
Z017EM0167	14.8148650184634	1	NAMRIL	Z017
Z017EM0168	23.0452650184635	1	NAMRIL	Z017
Z017EM0173	14.5050650184635	1	NAMRIL	Z017
Z017EM0174	25.0677650184633	1	NAMRIL	Z017
Z017EM0177	23.2402650184633	1	NAMRIL	Z017
Z017EM0178	18.6389650184632	1	NAMRIL	Z017
Z017EM0179	17.1431650184626	1	NAMRIL	Z017
Z017EM0180	16.6643650184625	1	NAMRIL	Z017
Z017EM0187	17.8431650184638	1	NAMRIL	Z017
Z017EM0189	26.1783650184641	1	NAMRIL	Z017
Z017EM0191	16.4848650184624	1	NAMRIL	Z017
Z017EM0195	16.3117650184635	1	NAMRIL	Z017
Z017EM0196	13.235565018464	1	NAMRIL	Z017
Z017EM0197	21.1936650184633	1	NAMRIL	Z017
Z017EM0198	22.243665018462	1	NAMRIL	Z017
Z017EM0199	7.30116501846438	1	NAMRIL	Z017
Z017EM0200	26.4978650184632	1	NAMRIL	Z017
Z017EM0201	18.0640650184633	1	NAMRIL	Z017
Z017EM0203	23.3198650184642	1	NAMRIL	Z017
Z017EM0204	15.1772650184646	1	NAMRIL	Z017
Z017EM0205	26.355965018465	1	NAMRIL	Z017
Z017EM0206	17.8048650184633	1	NAMRIL	Z017
Z017EM0208	15.1921650184632	1	NAMRIL	Z017
Z017EM0209	16.516065018465	1	NAMRIL	Z017
Z017EM0212	19.2522650184637	1	NAMRIL	Z017
Z017EM0213	21.378965018464	1	NAMRIL	Z017
Z017EM0214	16.7521650184627	1	NAMRIL	Z017
Z017EM0216	18.1027650184627	1	NAMRIL	Z017
Z017EM0217	18.4066650184637	1	NAMRIL	Z017
Z017EM0220	21.8737650184636	1	NAMRIL	Z017
Z017EM0222	15.1041650184649	1	NAMRIL	Z017
Z017EM0223	24.3615650184634	1	NAMRIL	Z017
Z017EM0230	20.5682650184626	1	NAMRIL	Z017
Z017EM0232	17.1154650184633	1	NAMRIL	Z017
Z017EM0233	19.8083650184622	1	NAMRIL	Z017
Z017EM0234	15.7395650184646	1	NAMRIL	Z017
Z017EM0235	19.1186650184645	1	NAMRIL	Z017
Z017EM0236	18.6849650184631	1	NAMRIL	Z017
Z017EM0238	12.9501650184633	1	NAMRIL	Z017
Z017EM0239	22.3683650184634	1	NAMRIL	Z017
Z017EM0240	15.6911650184641	1	NAMRIL	Z017
Z017EM0241	18.2791650184631	1	NAMRIL	Z017
Z017EM0244	11.7868650184631	1	NAMRIL	Z017
Z017EM0245	33.2357650184648	1	NAMRIL	Z017
Z017EM0249	19.3585650184641	1	NAMRIL	Z017
Z017EM0251	13.028565018463	1	NAMRIL	Z017
Z017EM0252	20.9082650184628	1	NAMRIL	Z017
Z017EM0254	17.2637650184637	1	NAMRIL	Z017
Z017EM0257	17.3321650184638	1	NAMRIL	Z017
Z017EM0258	18.4488650184635	1	NAMRIL	Z017
Z017EM0259	23.0602650184624	1	NAMRIL	Z017
Z017EM0260	20.7808650184637	1	NAMRIL	Z017
Z017EM0273	28.5615650184621	1	NAMRIL	Z017
Z017EM0280	18.4855650184632	1	NAMRIL	Z017
Z017EM0282	16.4802650184635	1	NAMRIL	Z017
Z017EM0283	8.56316501846193	1	NAMRIL	Z017
Z017EM0285	21.6333650184636	1	NAMRIL	Z017
Z017EM0289	15.437165018464	1	NAMRIL	Z017
Z017EM0290	18.492065018464	1	NAMRIL	Z017
Z017EM0291	21.1401650184643	1	NAMRIL	Z017
