Genotype	KRN	Fix	pop$	FID$
Z015E0050	12.894199862198	1	NAMRIL	Z015
Z015E0051	11.7769656440641	1	NAMRIL	Z015
Z015E0052	14.3213376893823	1	NAMRIL	Z015
Z015E0053	16.2400261241751	1	NAMRIL	Z015
Z015E0054	13.7849070100736	1	NAMRIL	Z015
Z015E0055	14.8359348687126	1	NAMRIL	Z015
Z015E0056	14.7707296729587	1	NAMRIL	Z015
Z015E0057	12.3187965420216	1	NAMRIL	Z015
Z015E0058	17.1573634401416	1	NAMRIL	Z015
Z015E0059	13.4115331321822	1	NAMRIL	Z015
Z015E0060	13.7622003176845	1	NAMRIL	Z015
Z015E0061	12.4354047083746	1	NAMRIL	Z015
Z015E0062	13.9484569527978	1	NAMRIL	Z015
Z015E0063	13.0995776586071	1	NAMRIL	Z015
Z015E0064	14.5859348687128	1	NAMRIL	Z015
Z015E0065	14.1205050674028	1	NAMRIL	Z015
Z015E0066	14.2285673658986	1	NAMRIL	Z015
Z015E0067	13.8716491544262	1	NAMRIL	Z015
Z015E0068	13.4787920115701	1	NAMRIL	Z015
Z015E0069	12.2739032554696	1	NAMRIL	Z015
Z015E0070	14.4307675700453	1	NAMRIL	Z015
Z015E0071	13.3518518518515	1	NAMRIL	Z015
Z015E0072	13.3265736767407	1	NAMRIL	Z015
Z015E0073	13.562396339626	1	NAMRIL	Z015
Z015E0074	13.4719468885501	1	NAMRIL	Z015
Z015E0075	13.4776479245454	1	NAMRIL	Z015
Z015E0076	16.9066192144502	1	NAMRIL	Z015
Z015E0077	16.6338376893816	1	NAMRIL	Z015
Z015E0078	14.5610361347866	1	NAMRIL	Z015
Z015E0079	12.1963376893813	1	NAMRIL	Z015
Z015E0080	14.2777777777775	1	NAMRIL	Z015
Z015E0081	13.9354047083753	1	NAMRIL	Z015
Z015E0082	14.8540630062923	1	NAMRIL	Z015
Z015E0083	15.4502389085463	1	NAMRIL	Z015
Z015E0084	16.5976053207421	1	NAMRIL	Z015
Z015E0085	16.5490764959735	1	NAMRIL	Z015
Z015E0086	14.2400261241756	1	NAMRIL	Z015
Z015E0087	12.1778334960055	1	NAMRIL	Z015
Z015E0088	13.3525876893819	1	NAMRIL	Z015
Z015E0089	13.1533402059194	1	NAMRIL	Z015
Z015E0090	14.6631218694417	1	NAMRIL	Z015
Z015E0091	13.707224322612	1	NAMRIL	Z015
Z015E0092	14.8112284992155	1	NAMRIL	Z015
Z015E0093	13.728567365898	1	NAMRIL	Z015
Z015E0094	12.0713376893815	1	NAMRIL	Z015
Z015E0095	12.2739032554699	1	NAMRIL	Z015
Z015E0096	13.9775876893813	1	NAMRIL	Z015
Z015E0097	12.9885750384574	1	NAMRIL	Z015
Z015E0098	12.8213408203231	1	NAMRIL	Z015
Z015E0099	15.2879104271885	1	NAMRIL	Z015
Z015E0100	13.4073634401407	1	NAMRIL	Z015
Z015E0101	13.049076495974	1	NAMRIL	Z015
Z015E0102	15.6082820013594	1	NAMRIL	Z015
Z015E0103	13.2413608923705	1	NAMRIL	Z015
Z015E0104	13.3620326886401	1	NAMRIL	Z015
Z015E0105	12.5767719874086	1	NAMRIL	Z015
Z015E0106	12.7588376893819	1	NAMRIL	Z015
Z015E0107	14.4138099026043	1	NAMRIL	Z015
Z015E0108	15.2539861211612	1	NAMRIL	Z015
Z015E0109	11.9464552034423	1	NAMRIL	Z015
Z015E0110	11.8265736767404	1	NAMRIL	Z015
Z015E0111	13.3375367946233	1	NAMRIL	Z015
Z015E0112	14.5411827748404	1	NAMRIL	Z015
Z015E0113	13.2214459207603	1	NAMRIL	Z015
Z015E0114	11.8620326886417	1	NAMRIL	Z015
Z015E0115	17.1950068725867	1	NAMRIL	Z015
Z015E0116	14.5464552034423	1	NAMRIL	Z015
Z015E0117	12.9127426670831	1	NAMRIL	Z015
Z015E0118	14.2538553221095	1	NAMRIL	Z015
Z015E0119	11.7180263120175	1	NAMRIL	Z015
Z015E0120	14.4334576377259	1	NAMRIL	Z015
Z015E0121	17.0555998099381	1	NAMRIL	Z015
Z015E0122	15.2709588862977	1	NAMRIL	Z015
Z015E0123	15.5609786648278	1	NAMRIL	Z015
Z015E0124	14.770729672959	1	NAMRIL	Z015
Z015E0125	13.9113893135955	1	NAMRIL	Z015
Z015E0126	15.0068332798037	1	NAMRIL	Z015
Z015E0127	14.1222222227089	1	NAMRIL	Z015
Z015E0128	14.696337689382	1	NAMRIL	Z015
Z015E0129	13.8540630062925	1	NAMRIL	Z015
Z015E0130	13.7275876893808	1	NAMRIL	Z015
Z015E0131	12.9900261241756	1	NAMRIL	Z015
Z015E0132	15.7397999277867	1	NAMRIL	Z015
Z015E0133	17.7707296729606	1	NAMRIL	Z015
Z015E0134	14.5429777969159	1	NAMRIL	Z015
Z015E0135	14.9971414304475	1	NAMRIL	Z015
Z015E0136	12.6873963396254	1	NAMRIL	Z015
Z015E0137	15.2276479245455	1	NAMRIL	Z015
Z015E0138	14.6650876893822	1	NAMRIL	Z015
Z015E0139	14.2285673658983	1	NAMRIL	Z015
Z015E0140	12.9897999277858	1	NAMRIL	Z015
Z015E0141	16.7464463357886	1	NAMRIL	Z015
Z015E0142	14.088888888402	1	NAMRIL	Z015
Z015E0143	12.8838376893818	1	NAMRIL	Z015
Z015E0144	12.1983594575092	1	NAMRIL	Z015
Z015E0145	13.9004704422644	1	NAMRIL	Z015
Z015E0146	13.0733594575094	1	NAMRIL	Z015
Z015E0147	14.3556496921804	1	NAMRIL	Z015
Z015E0148	15.6082820013585	1	NAMRIL	Z015
Z015E0149	14.5441998621988	1	NAMRIL	Z015
Z015E0150	15.3103323772593	1	NAMRIL	Z015
Z015E0151	15.4787920115692	1	NAMRIL	Z015
Z015E0152	13.3520095780079	1	NAMRIL	Z015
Z015E0153	14.1004704422638	1	NAMRIL	Z015
Z015E0154	15.4651741179597	1	NAMRIL	Z015
Z015E0155	12.9704109924883	1	NAMRIL	Z015
Z015E0156	14.7563678245143	1	NAMRIL	Z015
Z015E0157	12.2707296729588	1	NAMRIL	Z015
Z015E0158	12.9893007750655	1	NAMRIL	Z015
Z015E0159	13.8813678245142	1	NAMRIL	Z015
Z015E0160	14.0432242078171	1	NAMRIL	Z015
Z015E0161	13.1930777258551	1	NAMRIL	Z015
Z015E0162	16.1216491544259	1	NAMRIL	Z015
Z015E0163	14.874455131337	1	NAMRIL	Z015
Z015E0164	14.0322162931635	1	NAMRIL	Z015
Z015E0165	14.5400876893814	1	NAMRIL	Z015
Z015E0166	14.2993692593754	1	NAMRIL	Z015
Z015E0167	15.002196141474	1	NAMRIL	Z015
Z015E0168	12.5502205829991	1	NAMRIL	Z015
Z015E0169	15.3734484880827	1	NAMRIL	Z015
Z015E0170	13.377092327804	1	NAMRIL	Z015
Z015E0171	16.758837689383	1	NAMRIL	Z015
Z015E0172	12.9463376893817	1	NAMRIL	Z015
Z015E0173	15.2990764959747	1	NAMRIL	Z015
Z015E0174	13.1919336388313	1	NAMRIL	Z015
Z015E0175	17.3359348687128	1	NAMRIL	Z015
Z015E0176	13.1963376893823	1	NAMRIL	Z015
Z015E0177	13.4941998621991	1	NAMRIL	Z015
Z015E0178	13.3705050674024	1	NAMRIL	Z015
Z015E0179	12.6338376893819	1	NAMRIL	Z015
Z015E0180	13.6919336388307	1	NAMRIL	Z015
Z015E0181	13.4941998621976	1	NAMRIL	Z015
Z015E0182	14.315742371977	1	NAMRIL	Z015
Z015E0183	13.9787920115699	1	NAMRIL	Z015
Z015E0184	14.1229425421572	1	NAMRIL	Z015
Z015E0185	14.9463376893811	1	NAMRIL	Z015
Z015E0186	12.4441998621978	1	NAMRIL	Z015
Z015E0187	11.7203018962656	1	NAMRIL	Z015
Z015E0188	13.3716491544263	1	NAMRIL	Z015
Z015E0189	13.4073634401413	1	NAMRIL	Z015
Z015E0190	16.5897011578483	1	NAMRIL	Z015
Z015E0191	13.78571297897	1	NAMRIL	Z015
Z015E0192	12.8359348687123	1	NAMRIL	Z015
Z015E0193	14.4660359260423	1	NAMRIL	Z015
Z015E0194	11.6163608923707	1	NAMRIL	Z015
Z015E0195	12.193077725855	1	NAMRIL	Z015
Z015E0196	13.9857129789694	1	NAMRIL	Z015
Z015E0197	15.1963376893809	1	NAMRIL	Z015
Z015E0198	12.4441998621988	1	NAMRIL	Z015
Z015E0199	13.9324948335423	1	NAMRIL	Z015
Z015E0200	16.8047792540934	1	NAMRIL	Z015
Z015E0201	17.3186826131331	1	NAMRIL	Z015
Z015E0202	13.9084553792322	1	NAMRIL	Z015
Z015E0203	18.1815028454702	1	NAMRIL	Z015
Z015E0230	16.1554006630197	1	NAMRIL	Z015
Z015E0232	13.1815028454701	1	NAMRIL	Z015
Z015E0235	16.6815028454707	1	NAMRIL	Z015
Z015E0236	17.9292985068356	1	NAMRIL	Z015
Z015E0237	12.1815028454701	1	NAMRIL	Z015
Z015E0238	14.1815028454692	1	NAMRIL	Z015
Z015E0242	11.1815028454695	1	NAMRIL	Z015
Z015E0243	17.1815028454681	1	NAMRIL	Z015
Z015E0282	11.1815028454692	1	NAMRIL	Z015
Z016E0001	13.3375367946243	1	NAMRIL	Z016
Z016E0002	13.9999999999995	1	NAMRIL	Z016
Z016E0003	14.8213376893814	1	NAMRIL	Z016
Z016E0004	16.0502205829983	1	NAMRIL	Z016
Z016E0005	15.7770054377245	1	NAMRIL	Z016
Z016E0006	14.1205050674027	1	NAMRIL	Z016
Z016E0007	13.7406967729983	1	NAMRIL	Z016
Z016E0008	14.7432403434073	1	NAMRIL	Z016
Z016E0009	15.5713376893824	1	NAMRIL	Z016
Z016E0010	14.193077725856	1	NAMRIL	Z016
Z016E0011	15.2555878429956	1	NAMRIL	Z016
Z016E0012	15.2432403434065	1	NAMRIL	Z016
Z016E0013	16.3359348687129	1	NAMRIL	Z016
Z016E0014	13.4496942257036	1	NAMRIL	Z016
Z016E0015	16.3359348687123	1	NAMRIL	Z016
Z016E0016	12.4073634401407	1	NAMRIL	Z016
Z016E0017	16.7830275590358	1	NAMRIL	Z016
Z016E0018	14.9073634401401	1	NAMRIL	Z016
Z016E0019	13.243438654075	1	NAMRIL	Z016
Z016E0020	15.020729672959	1	NAMRIL	Z016
Z016E0021	15.3466042445961	1	NAMRIL	Z016
Z016E0022	16.8359348687126	1	NAMRIL	Z016
Z016E0023	14.0502205829986	1	NAMRIL	Z016
Z016E0024	16.2265670217822	1	NAMRIL	Z016
Z016E0025	16.7138099026038	1	NAMRIL	Z016
Z016E0026	15.1873963396256	1	NAMRIL	Z016
Z016E0027	15.910105318005	1	NAMRIL	Z016
Z016E0028	15.9093205807656	1	NAMRIL	Z016
Z016E0029	14.5736247129035	1	NAMRIL	Z016
Z016E0030	17.2601053201942	1	NAMRIL	Z016
Z016E0031	20.6338376893794	1	NAMRIL	Z016
Z016E0032	13.1930777258551	1	NAMRIL	Z016
Z016E0033	15.2285673658971	1	NAMRIL	Z016
Z016E0034	15.5212290429725	1	NAMRIL	Z016
Z016E0035	15.2588376893813	1	NAMRIL	Z016
Z016E0036	14.4768189394747	1	NAMRIL	Z016
Z016E0037	14.1436657105925	1	NAMRIL	Z016
Z016E0038	15.6930777258552	1	NAMRIL	Z016
Z016E0039	14.4660359260423	1	NAMRIL	Z016
Z016E0040	14.621649154427	1	NAMRIL	Z016
Z016E0041	13.8213376893813	1	NAMRIL	Z016
Z016E0042	15.7645062972826	1	NAMRIL	Z016
Z016E0043	12.0502205829979	1	NAMRIL	Z016
Z016E0044	18.6216491544261	1	NAMRIL	Z016
Z016E0045	15.6612126667356	1	NAMRIL	Z016
Z016E0046	16.1327025927084	1	NAMRIL	Z016
Z016E0047	17.6162200872988	1	NAMRIL	Z016
Z016E0048	13.8540630062922	1	NAMRIL	Z016
Z016E0049	12.9808227071427	1	NAMRIL	Z016
Z016E0050	13.9496942257037	1	NAMRIL	Z016
Z016E0051	15.1216491544268	1	NAMRIL	Z016
Z016E0052	15.8413140956545	1	NAMRIL	Z016
Z016E0053	14.7645062972842	1	NAMRIL	Z016
Z016E0054	14.4769990439258	1	NAMRIL	Z016
Z016E0055	14.4787920115683	1	NAMRIL	Z016
Z016E0056	12.6216491544262	1	NAMRIL	Z016
Z016E0057	16.8359348687121	1	NAMRIL	Z016
Z016E0058	14.8267719874073	1	NAMRIL	Z016
Z016E0059	14.0765736767403	1	NAMRIL	Z016
Z016E0060	15.8838376893805	1	NAMRIL	Z016
Z016E0061	12.8838376893812	1	NAMRIL	Z016
Z016E0062	12.3838376893813	1	NAMRIL	Z016
Z016E0063	13.6296296296294	1	NAMRIL	Z016
Z016E0064	17.5502205829974	1	NAMRIL	Z016
Z016E0065	15.0849943258213	1	NAMRIL	Z016
Z016E0066	12.7588376893821	1	NAMRIL	Z016
Z016E0067	15.758837689381	1	NAMRIL	Z016
Z016E0068	14.5713376893805	1	NAMRIL	Z016
Z016E0069	15.6683713563585	1	NAMRIL	Z016
Z016E0070	14.0502205829977	1	NAMRIL	Z016
Z016E0071	13.4463376893812	1	NAMRIL	Z016
Z016E0072	14.4787920115699	1	NAMRIL	Z016
Z016E0073	14.1338376893821	1	NAMRIL	Z016
Z016E0074	18.9787920115691	1	NAMRIL	Z016
Z016E0075	12.2285673658977	1	NAMRIL	Z016
Z016E0076	13.8838376893817	1	NAMRIL	Z016
Z016E0077	13.8101053212892	1	NAMRIL	Z016
Z016E0078	15.5547792540932	1	NAMRIL	Z016
Z016E0079	15.1602624177555	1	NAMRIL	Z016
Z016E0080	14.5793438874371	1	NAMRIL	Z016
Z016E0081	14.8886204556245	1	NAMRIL	Z016
Z016E0082	12.4787920115683	1	NAMRIL	Z016
Z016E0083	17.3838376893822	1	NAMRIL	Z016
Z016E0084	12.4287753595119	1	NAMRIL	Z016
Z016E0085	17.2588376893822	1	NAMRIL	Z016
Z016E0086	16.9073634401404	1	NAMRIL	Z016
Z016E0087	14.6585722418789	1	NAMRIL	Z016
Z016E0088	14.9463376893814	1	NAMRIL	Z016
Z016E0089	13.5088376893812	1	NAMRIL	Z016
Z016E0090	16.1205050674041	1	NAMRIL	Z016
Z016E0091	16.7645062972831	1	NAMRIL	Z016
Z016E0092	14.312683702235	1	NAMRIL	Z016
Z016E0093	12.9099070100742	1	NAMRIL	Z016
Z016E0094	14.1338376893814	1	NAMRIL	Z016
Z016E0095	16.9307675700465	1	NAMRIL	Z016
Z016E0096	17.1963376893819	1	NAMRIL	Z016
Z016E0097	16.6930777258559	1	NAMRIL	Z016
Z016E0098	16.2633622102601	1	NAMRIL	Z016
Z016E0099	12.9463376893819	1	NAMRIL	Z016
Z016E0100	16.334790781689	1	NAMRIL	Z016
Z016E0101	17.0283402059174	1	NAMRIL	Z016
Z016E0102	16.6327025927098	1	NAMRIL	Z016
Z016E0103	14.7769290836932	1	NAMRIL	Z016
Z016E0104	14.1338376893819	1	NAMRIL	Z016
Z016E0105	17.7993692593763	1	NAMRIL	Z016
Z016E0106	12.8265736767404	1	NAMRIL	Z016
Z016E0107	13.071337689382	1	NAMRIL	Z016
Z016E0108	17.1338376893816	1	NAMRIL	Z016
Z016E0109	15.7645062972833	1	NAMRIL	Z016
Z016E0110	17.0502205829977	1	NAMRIL	Z016
Z016E0111	12.9307675700453	1	NAMRIL	Z016
Z016E0112	16.6666666666662	1	NAMRIL	Z016
Z016E0113	14.6555878429953	1	NAMRIL	Z016
Z016E0114	14.6950068725854	1	NAMRIL	Z016
Z016E0115	14.6601053216532	1	NAMRIL	Z016
Z016E0116	15.454085642073	1	NAMRIL	Z016
Z016E0117	15.0185185185185	1	NAMRIL	Z016
Z016E0118	16.7642719874082	1	NAMRIL	Z016
Z016E0119	16.5555555555552	1	NAMRIL	Z016
Z016E0120	14.2588376893816	1	NAMRIL	Z016
Z016E0121	15.2851053221091	1	NAMRIL	Z016
Z016E0122	14.1225602994561	1	NAMRIL	Z016
Z016E0123	14.5088376893813	1	NAMRIL	Z016
Z016E0124	13.9099070100746	1	NAMRIL	Z016
Z016E0125	15.050220582999	1	NAMRIL	Z016
Z016E0126	16.4373963396257	1	NAMRIL	Z016
Z016E0127	17.9787920115703	1	NAMRIL	Z016
Z016E0128	14.8888888888881	1	NAMRIL	Z016
Z016E0129	12.8663608923702	1	NAMRIL	Z016
Z016E0130	12.5480344911806	1	NAMRIL	Z016
Z016E0131	15.9073634401409	1	NAMRIL	Z016
Z016E0132	15.9259259259253	1	NAMRIL	Z016
Z016E0133	15.3179305773141	1	NAMRIL	Z016
Z016E0134	13.5476053212889	1	NAMRIL	Z016
Z016E0135	16.3684386540764	1	NAMRIL	Z016
Z016E0136	14.0351053207411	1	NAMRIL	Z016
Z016E0137	13.9726053207423	1	NAMRIL	Z016
Z016E0138	17.722605320742	1	NAMRIL	Z016
Z016E0139	15.6040630062914	1	NAMRIL	Z016
Z016E0140	15.0556450241409	1	NAMRIL	Z016
Z016E0141	13.6950068725863	1	NAMRIL	Z016
Z016E0142	12.4540856420727	1	NAMRIL	Z016
Z016E0143	13.4934386540742	1	NAMRIL	Z016
Z016E0144	18.274948668024	1	NAMRIL	Z016
Z016E0145	13.4436721043917	1	NAMRIL	Z016
Z016E0146	15.1930777258551	1	NAMRIL	Z016
Z016E0147	17.0207296729594	1	NAMRIL	Z016
Z016E0148	14.3359348687127	1	NAMRIL	Z016
Z016E0149	14.222222223438	1	NAMRIL	Z016
Z016E0150	17.4726053207424	1	NAMRIL	Z016
Z016E0151	15.9073634401409	1	NAMRIL	Z016
Z016E0152	18.1873963396264	1	NAMRIL	Z016
Z016E0153	12.2936296048491	1	NAMRIL	Z016
Z016E0154	18.5713376893817	1	NAMRIL	Z016
Z016E0155	13.1930777258548	1	NAMRIL	Z016
Z016E0156	13.3359348687127	1	NAMRIL	Z016
Z016E0157	13.4279624639902	1	NAMRIL	Z016
Z016E0158	13.7397999277869	1	NAMRIL	Z016
Z016E0159	15.3047792540935	1	NAMRIL	Z016
Z016E0160	13.2037037037036	1	NAMRIL	Z016
Z016E0161	15.9101053207417	1	NAMRIL	Z016
Z016E0162	16.166666666667	1	NAMRIL	Z016
Z016E0163	15.5088376893812	1	NAMRIL	Z016
Z016E0164	13.7588376893814	1	NAMRIL	Z016
Z016E0165	14.9787920115698	1	NAMRIL	Z016
Z016E0166	13.3838376893823	1	NAMRIL	Z016
Z016E0167	13.1930777258542	1	NAMRIL	Z016
Z016E0168	16.5088376893806	1	NAMRIL	Z016
Z016E0169	15.5713376893803	1	NAMRIL	Z016
Z016E0170	13.4787920115694	1	NAMRIL	Z016
Z016E0171	16.0255142135012	1	NAMRIL	Z016
Z016E0172	13.5502205829984	1	NAMRIL	Z016
Z016E0173	14.8663608923716	1	NAMRIL	Z016
Z016E0174	17.6963376893804	1	NAMRIL	Z016
Z016E0175	13.5502205829978	1	NAMRIL	Z016
Z016E0176	17.9073634401413	1	NAMRIL	Z016
Z016E0177	16.5219083724567	1	NAMRIL	Z016
Z016E0178	14.7645062972843	1	NAMRIL	Z016
Z016E0179	15.8616735392532	1	NAMRIL	Z016
Z016E0180	15.8540630062917	1	NAMRIL	Z016
Z016E0181	13.966035926042	1	NAMRIL	Z016
Z016E0182	14.2883536248612	1	NAMRIL	Z016
Z016E0183	12.9073634401408	1	NAMRIL	Z016
Z016E0184	13.9307675700455	1	NAMRIL	Z016
Z016E0185	16.6873963396263	1	NAMRIL	Z016
Z016E0186	17.4919055752124	1	NAMRIL	Z016
Z016E0187	14.8592884896802	1	NAMRIL	Z016
Z016E0188	13.9463376893812	1	NAMRIL	Z016
Z016E0189	13.4073634401414	1	NAMRIL	Z016
Z016E0190	12.0502205829983	1	NAMRIL	Z016
Z016E0191	15.0502205829985	1	NAMRIL	Z016
Z016E0192	16.5765736767399	1	NAMRIL	Z016
Z016E0193	16.8838376893809	1	NAMRIL	Z016
Z016E0194	12.613487247979	1	NAMRIL	Z016
Z016E0195	15.4787920115706	1	NAMRIL	Z016
Z016E0196	16.6963376893803	1	NAMRIL	Z016
Z016E0197	15.7645062972849	1	NAMRIL	Z016
Z016E0198	15.0558301277049	1	NAMRIL	Z016
Z016E0199	14.7645062972838	1	NAMRIL	Z016
Z016E0200	13.7645062972836	1	NAMRIL	Z016
Z016E0201	17.2835228706434	1	NAMRIL	Z016
Z016E0202	12.8883169983148	1	NAMRIL	Z016
Z016E0213	12.1815028454698	1	NAMRIL	Z016
Z016E0220	13.555400665208	1	NAMRIL	Z016
Z016E0251	14.3054006706804	1	NAMRIL	Z016
Z016E0254	13.9292984849457	1	NAMRIL	Z016
Z016E0274	13.1815028454696	1	NAMRIL	Z016
Z017E0001	15.22446201515	1	NAMRIL	Z017
Z017E0002	10.0864997474315	1	NAMRIL	Z017
Z017E0003	11.9372561459343	1	NAMRIL	Z017
Z017E0004	14.7118372474321	1	NAMRIL	Z017
Z017E0005	16.0204956363893	1	NAMRIL	Z017
Z017E0006	13.8569111111106	1	NAMRIL	Z017
Z017E0007	13.8604020058854	1	NAMRIL	Z017
Z017E0008	13.6105718455485	1	NAMRIL	Z017
Z017E0009	12.8949999999998	1	NAMRIL	Z017
Z017E0010	12.6878303207417	1	NAMRIL	Z017
Z017E0011	12.7414803207417	1	NAMRIL	Z017
Z017E0012	13.6017497474315	1	NAMRIL	Z017
Z017E0013	12.2278548017304	1	NAMRIL	Z017
Z017E0014	11.4874457503592	1	NAMRIL	Z017
Z017E0015	13.8562922015766	1	NAMRIL	Z017
Z017E0016	11.0708367656208	1	NAMRIL	Z017
Z017E0017	12.4280333333335	1	NAMRIL	Z017
Z017E0018	13.7476444444443	1	NAMRIL	Z017
Z017E0019	14.1616122795383	1	NAMRIL	Z017
Z017E0020	12.9456554276687	1	NAMRIL	Z017
Z017E0021	11.7375053207415	1	NAMRIL	Z017
Z017E0022	14.4324501497156	1	NAMRIL	Z017
Z017E0023	16.1230276591539	1	NAMRIL	Z017
Z017E0024	13.7521964344076	1	NAMRIL	Z017
Z017E0025	12.5023127742805	1	NAMRIL	Z017
Z017E0026	12.3103323772587	1	NAMRIL	Z017
Z017E0027	13.1585502527453	1	NAMRIL	Z017
Z017E0028	13.9035436331476	1	NAMRIL	Z017
Z017E0029	15.7491789304464	1	NAMRIL	Z017
Z017E0030	13.1323289304461	1	NAMRIL	Z017
Z017E0031	12.6328811122631	1	NAMRIL	Z017
Z017E0032	12.6660428207419	1	NAMRIL	Z017
Z017E0033	14.4465477516471	1	NAMRIL	Z017
Z017E0034	15.01845385424	1	NAMRIL	Z017
Z017E0035	13.1531162993224	1	NAMRIL	Z017
Z017E0036	12.2720700727975	1	NAMRIL	Z017
Z017E0037	16.7139428207418	1	NAMRIL	Z017
Z017E0038	13.5585553207419	1	NAMRIL	Z017
Z017E0039	11.2055178207419	1	NAMRIL	Z017
Z017E0040	12.8947243226114	1	NAMRIL	Z017
Z017E0041	12.0312277742051	1	NAMRIL	Z017
Z017E0042	15.1882444343069	1	NAMRIL	Z017
Z017E0043	12.6043558883083	1	NAMRIL	Z017
Z017E0044	14.491905575213	1	NAMRIL	Z017
Z017E0045	12.2300124170263	1	NAMRIL	Z017
Z017E0046	15.4334006652083	1	NAMRIL	Z017
Z017E0047	12.2674587307554	1	NAMRIL	Z017
Z017E0048	10.656981112264	1	NAMRIL	Z017
Z017E0049	13.1033962870724	1	NAMRIL	Z017
Z017E0050	14.8727777777768	1	NAMRIL	Z017
Z017E0051	16.6238246663279	1	NAMRIL	Z017
Z017E0052	16.398233133746	1	NAMRIL	Z017
Z017E0053	15.0273111111104	1	NAMRIL	Z017
Z017E0054	12.8321759908886	1	NAMRIL	Z017
Z017E0055	16.6925042445962	1	NAMRIL	Z017
Z017E0056	18.4653464344086	1	NAMRIL	Z017
Z017E0057	13.4293200779124	1	NAMRIL	Z017
Z017E0058	13.9540856420724	1	NAMRIL	Z017
Z017E0059	15.8287417445956	1	NAMRIL	Z017
Z017E0060	14.364837247432	1	NAMRIL	Z017
Z017E0061	15.3267444444441	1	NAMRIL	Z017
Z017E0062	11.9580107829885	1	NAMRIL	Z017
Z017E0063	15.0925953314945	1	NAMRIL	Z017
Z017E0064	14.5249997474317	1	NAMRIL	Z017
Z017E0065	15.7966001497158	1	NAMRIL	Z017
Z017E0066	14.3270473016139	1	NAMRIL	Z017
Z017E0067	14.8331888888885	1	NAMRIL	Z017
Z017E0068	14.424369259376	1	NAMRIL	Z017
Z017E0069	11.3727329659902	1	NAMRIL	Z017
Z017E0070	16.8602252175289	1	NAMRIL	Z017
Z017E0071	15.7968917445956	1	NAMRIL	Z017
Z017E0072	12.9640677156441	1	NAMRIL	Z017
Z017E0073	13.4976053207419	1	NAMRIL	Z017
Z017E0074	13.2716944348756	1	NAMRIL	Z017
Z017E0075	13.9304666666668	1	NAMRIL	Z017
Z017E0076	12.8520922015761	1	NAMRIL	Z017
Z017E0077	13.9787339344079	1	NAMRIL	Z017
Z017E0078	12.5939317879927	1	NAMRIL	Z017
Z017E0079	14.1514491954847	1	NAMRIL	Z017
Z017E0080	11.9792209853084	1	NAMRIL	Z017
Z017E0081	15.1916293474333	1	NAMRIL	Z017
Z017E0082	12.6296877201714	1	NAMRIL	Z017
Z017E0083	12.5573747474316	1	NAMRIL	Z017
Z017E0084	13.4450004169766	1	NAMRIL	Z017
Z017E0085	12.2869747474317	1	NAMRIL	Z017
Z017E0086	14.3661686701094	1	NAMRIL	Z017
Z017E0087	14.9979486493413	1	NAMRIL	Z017
Z017E0088	13.1808772207701	1	NAMRIL	Z017
Z017E0089	13.2191877201714	1	NAMRIL	Z017
Z017E0090	14.2555293474331	1	NAMRIL	Z017
Z017E0091	11.648950329523	1	NAMRIL	Z017
Z017E0092	14.6590617051749	1	NAMRIL	Z017
Z017E0093	14.2019913329947	1	NAMRIL	Z017
Z017E0094	12.5180581918428	1	NAMRIL	Z017
Z017E0095	12.1038784949623	1	NAMRIL	Z017
Z017E0096	13.7942368731192	1	NAMRIL	Z017
Z017E0097	15.0213408203226	1	NAMRIL	Z017
Z017E0098	12.0502205829984	1	NAMRIL	Z017
Z017E0099	16.4574852884851	1	NAMRIL	Z017
Z017E0100	11.3706807714769	1	NAMRIL	Z017
Z017E0101	15.3472428207412	1	NAMRIL	Z017
Z017E0102	11.6338376893813	1	NAMRIL	Z017
Z017E0103	13.1919336388312	1	NAMRIL	Z017
Z017E0104	13.4192368731186	1	NAMRIL	Z017
Z017E0105	13.1721414578323	1	NAMRIL	Z017
Z017E0106	14.3540630062929	1	NAMRIL	Z017
Z017E0107	12.423822222222	1	NAMRIL	Z017
Z017E0108	11.6873963396261	1	NAMRIL	Z017
Z017E0109	10.896255888308	1	NAMRIL	Z017
Z017E0110	12.5244042032891	1	NAMRIL	Z017
Z017E0111	14.0956850191405	1	NAMRIL	Z017
Z017E0112	13.5871333333328	1	NAMRIL	Z017
Z017E0113	12.4290527792459	1	NAMRIL	Z017
Z017E0114	12.6689091954835	1	NAMRIL	Z017
Z017E0115	12.9186269697719	1	NAMRIL	Z017
Z017E0116	13.9839005685813	1	NAMRIL	Z017
Z017E0117	12.0944444444445	1	NAMRIL	Z017
Z017E0118	15.1888222222224	1	NAMRIL	Z017
Z017E0119	12.8066777777776	1	NAMRIL	Z017
Z017E0120	12.6927122474317	1	NAMRIL	Z017
Z017E0121	12.8846929786838	1	NAMRIL	Z017
Z017E0122	11.9824667445954	1	NAMRIL	Z017
Z017E0123	13.0394057154149	1	NAMRIL	Z017
Z017E0124	12.4070027503847	1	NAMRIL	Z017
Z017E0125	11.5228685564258	1	NAMRIL	Z017
Z017E0126	14.1896290304995	1	NAMRIL	Z017
Z017E0127	13.5107496326567	1	NAMRIL	Z017
Z017E0128	13.8491007750655	1	NAMRIL	Z017
Z017E0129	13.1762786648276	1	NAMRIL	Z017
Z017E0130	12.7721005685819	1	NAMRIL	Z017
